notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08f\x02\x18\x00<H\x00\x0f\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08k\x02\x18\x00?H\x00\x0f\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08q\x02\x1c\x00CH\x00\x0f\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08r\x02\x1c\x00FH\x00\x0f\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08s\x028\x00IH\x00\x0f\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08t\x028\x00MH\x00\x0f\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08t\x022\x00PH\x00\x0f\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08u\x02\x8a\x00TH\x00\x0f\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08r\x02\x8a\x00WH\x00\x0f\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08s\x02\x8a\x00ZH\x00\x0f\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,"bytearray(b'T\x08s\x02,\x00^H\x00\x0f\x00\xcc\x11')"
Features,bytearray(b'\x86P\x00\x00\x0c \x00\x00')
Power,bytearray(b'\x00\x00\xa0\x0f\x01\x00')
Res,bytearray(b'\x00\x00\xc8\x00\x01\x00')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,"bytearray(b'T\x08q\x02,\x00aH\x00\x0f\x00\xcc\x11')"
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,"bytearray(b'T\x08y\x02,\x00eH\x00\x0f\x00\xcc\x11')"
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08~\x02 \x00hH\x00\x0f\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x7f\x02 \x00lH\x00\x0f\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x81\x02 \x00oH\x00\x0f\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x81\x02 \x00sH\x00\x0f\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x88\x02 \x00vH\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x8b\x02 \x00zH\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x91\x02 \x00}H\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x93\x02 \x00\x81H\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x90\x02 \x00\x84H\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x8d\x02\x1a\x00\x88H\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x83\x02\x1a\x00\x8bH\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x81\x02\x1a\x00\x8fH\x00\x0f\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x85\x02(\x00\x92H\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x8d\x02(\x00\x96H\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x8e\x02(\x00\x99H\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x8d\x02(\x00\x9dH\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x92\x02\x1e\x00\xa1H\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x93\x02\x1e\x00\xa4H\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x99\x02.\x00\xa8H\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x9a\x02.\x00\xabH\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x9a\x02.\x00\xafH\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xa4\x02.\x00\xb3H\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xb1\x02\x1c\x00\xb7H\x00\x11\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xb2\x02\x1c\x00\xbaH\x00\x11\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x8c\x02\x1c\x00\xbeH\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08P\x02\x1c\x00\xc1H\x00\x0e\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x15\x02\x1c\x00\xc3H\x00\x0c\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xdb\x01\x1c\x00\xc6H\x00\x0c\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xa4\x01\x00\x00\xc8H\x00\n\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08o\x01\x00\x00\xcaH\x00\t\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08n\x01\x00\x00\xccH\x00\t\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xd9\x01\x00\x00\xcfH\x00\x0c\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x9e\x02\x00\x00\xd4H\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08c\x03\x00\x00\xd9H\x00\x16\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08;\x04\x00\x00\xdfH\x00\x1d\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xe8\x04\x00\x00\xe7H\x00%\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xa8\x05\x00\x00\xefH\x00.\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x85\x06\x00\x00\xf9H\x008\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08k\x07\x00\x00\x04I\x00C\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08C\x08\x00\x00\x10I\x00L\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xff\x08\x00\x00\x1dI\x00T\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08x\t\x06\x00*I\x00Y\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xb1\tj\x008I\x00\\\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xc7\th\x00FI\x00]\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xc3\th\x00SI\x00\\\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xbe\th\x00aI\x00\\\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xb9\td\x00nI\x00\\\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xac\td\x00{I\x00\\\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x98\tb\x00\x89I\x00[\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08z\td\x00\x96I\x00Y\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08T\td\x00\xa3I\x00X\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x12\td\x00\xafI\x00U\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xae\x08d\x00\xbbI\x00Q\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08F\x08d\x00\xc6I\x00L\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xe2\x07d\x00\xd1I\x00H\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x80\x07\x00\x00\xdbI\x00D\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08!\x07\x00\x00\xe5I\x00?\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xe1\x06\x10\x00\xeeI\x00=\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xc0\x06`\x00\xf7I\x00;\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x9e\x06`\x00\x00J\x009\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08y\x06H\x00\tJ\x008\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08R\x06H\x00\x12J\x006\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x082\x06>\x00\x1aJ\x004\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x17\x06>\x00#J\x003\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xf6\x05B\x00+J\x002\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xbe\x05B\x003J\x00/\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,"bytearray(b'T\x08x\x05B\x00:J\x00,\x00\xcc\x11')"
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,"bytearray(b'T\x08,\x05B\x00AJ\x00(\x00\xcc\x11')"
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xdc\x04B\x00HJ\x00%\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x8f\x04B\x00NJ\x00!\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08D\x04\x00\x00TJ\x00\x1e\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xfc\x03\x00\x00YJ\x00\x1a\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xb5\x03\x00\x00^J\x00\x18\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08p\x03\x00\x00cJ\x00\x16\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08-\x03\x00\x00gJ\x00\x14\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xec\x02\x00\x00kJ\x00\x12\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xad\x02\x00\x00nJ\x00\x11\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08p\x02\x00\x00rJ\x00\x0f\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x086\x02\x00\x00tJ\x00\r\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xfd\x01\x00\x00wJ\x00\x0c\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xc6\x01\x00\x00yJ\x00\x0b\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x92\x01\x00\x00{J\x00\n\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08_\x01\x00\x00}J\x00\x08\x00\xcc\x11')
